Time;[0.0];[0.1];[1:0];[1:1];[1:2];[1:3];[1:4];[1:5];[1:6];[1:7];[1:8];[1:9];[1:10];[1:11];[1:15];[2:0];[2:1];[2:2];[2:3];[2:4];[2:5];[2:6];[2:7];[2:8];[2:13];[2:14];[2:15]
2.59;0;1;-1.01959;0.279968;-0.485901;0.586426;-0.0600891;-0.0778656;-0.101757;-0.0222092;-0.00733948;670.01;600.009;670.01;100.322;0.213623;-1.67847;240.826;-281.964;-0.0137138;0.133408;670.029;669.99;669.99;-0.00167847;-0.0679626;46.6697
2.6;0;1;-1.09906;0.333313;-0.434753;0.603943;-0.0842896;-0.0832367;0.0205421;-0.0231972;-0.0376663;669.99;599.973;670.01;100.383;0.213623;-1.7395;240.932;-281.872;-0.0163269;0.130642;670.01;669.99;670.01;-0.00161743;0.0803528;46.6606
2.61;0;1;-1.04608;0.359985;-0.366577;0.62146;-0.0358887;-0.0886078;0.00334358;0.035038;-0.0523415;670.01;600.009;670.01;100.108;0.274658;-1.61743;240.856;-281.964;-0.0150223;0.130642;670.029;669.971;669.99;-0.00161743;0.17923;46.6606
2.62;0;1;-1.04608;0.386658;-0.213135;0.568909;-0.0963745;-0.0617523;-0.0520725;0.0626793;0.0200539;670.01;599.973;669.99;100.322;0.335693;-1.67847;240.932;-281.888;-0.0163269;0.129261;670.01;669.99;669.99;-0.00161743;-0.105042;46.6606
2.63;0;1;-0.966675;0.440002;-0.144897;0.568909;-0.13266;-0.0671234;-0.0721378;0.0162849;-0.0122299;669.971;599.991;670.01;100.273;0.213623;-1.7395;240.856;-281.949;-0.0176353;0.129261;670.048;669.99;669.99;-0.0017395;0.0432739;46.6606
2.64;0;1;-0.807739;0.493286;0.00854492;0.533936;-0.10849;-0.0510101;-0.131376;0.0340538;-0.047451;670.01;599.991;669.99;100.316;0.152588;-1.67847;240.948;-281.888;-0.0150223;0.130642;670.029;669.99;669.971;-0.00167847;-0.0432434;46.6422
2.65;0;1;-0.78125;0.493286;0.0767212;0.603943;-0.13266;-0.0510101;-0.0826473;0.0034523;-0.0396233;669.99;600.009;670.029;100.267;0.213623;-1.7395;240.826;-281.949;-0.0150223;0.132027;670.01;669.99;669.99;-0.00167847;-0.0432434;46.6422
2.66;0;1;-0.78125;0.466614;0.179077;0.568909;-0.0963745;-0.0671234;-0.193481;0.0389862;0.0337524;669.99;599.954;670.01;100.157;0.213623;-1.67847;240.948;-281.857;-0.0163269;0.130642;670.029;669.99;670.029;-0.00161743;-0.0432434;46.6422
2.67;0;1;-0.701782;0.440002;0.11084;0.638916;-0.144775;-0.0563812;-0.0874252;-0.020237;-0.0357094;670.01;599.991;670.029;100.096;0.335693;-1.86157;240.856;-281.979;-0.0137138;0.133408;670.029;669.99;669.99;-0.00167847;-0.105042;46.6514
2.68;0;1;-0.648865;0.440002;0.12793;0.743958;-0.0721741;-0.0617523;-0.101757;0.0498466;-0.00440216;670.01;599.973;669.99;100.328;0.274658;-1.67847;240.948;-281.903;-0.0150223;0.133408;670.01;670.029;669.99;-0.0015564;-0.0432434;46.6697
2.69;0;1;-0.595886;0.440002;0.093811;0.691467;-0.0721741;-0.09935;-0.143797;0.0231934;0.0092926;670.01;600.009;670.01;100.279;0.213623;-1.7395;240.871;-281.964;-0.0176353;0.130642;670.01;669.99;670.01;-0.00167847;0.191589;46.6514
2.7;0;1;-0.542908;0.386658;0.0596924;0.831543;-0.0480042;-0.0939789;-0.178194;0.0468864;-0.00244522;669.99;599.991;669.99;100.273;0.274658;-1.80054;240.902;-281.888;-0.01894;0.132027;670.029;669.99;669.99;-0.00167847;-0.16684;46.6514
2.71;0;1;-0.542908;0.333313;-0.00848389;0.848999;-0.13266;-0.0510101;-0.176283;0.018261;-0.0347328;670.01;599.991;669.99;100.096;0.213623;-1.67847;240.826;-281.949;-0.0150223;0.132027;670.01;670.01;669.99;-0.00167847;-0.0926819;46.6514
2.72;0;1;-0.675354;0.306641;-0.0596313;0.884033;-0.0963745;-0.0724945;-0.196348;0.0222092;-0.0454941;669.99;599.973;670.01;100.322;0.213623;-1.7395;240.932;-281.888;-0.0150223;0.129261;670.01;669.99;670.01;-0.00167847;-0.203918;46.6789
2.73;0;1;-0.701782;0.226624;-0.161987;0.936523;-0.0480042;-0.0832367;-0.156218;0.00740051;-0.0278816;669.99;599.973;669.99;100.267;0.152588;-1.80054;240.856;-281.979;-0.0163269;0.129261;670.01;669.971;670.01;-0.00167847;-0.0308838;46.6514
2.74;0;1;-0.78125;0.173279;-0.179016;0.954041;-0.120575;-0.0617523;-0.203991;0.0301056;0.0151634;669.99;599.991;670.01;100.395;0.152588;-1.7395;240.948;-281.903;-0.01894;0.127876;670.048;669.99;669.971;-0.00161743;-0.191559;46.6514
2.75;0;1;-0.887207;0.199951;-0.11084;0.954041;-0.0963745;-0.0563812;-0.172461;0.0241814;-0.0063591;670.01;600.009;670.01;100.273;0.335693;-1.80054;240.841;-281.949;-0.0176353;0.129261;670.01;670.01;669.99;-0.00167847;-0.00616455;46.6514
2.76;0;1;-0.966675;0.119995;-0.281311;0.971558;-0.0600891;-0.0671234;-0.156218;0.0764961;-0.00538254;670.01;599.973;670.01;100.328;0.152588;-1.80054;240.948;-281.903;-0.0124092;0.132027;670.01;670.01;670.01;-0.00161743;-0.191559;46.6606
2.77;0;1;-0.993103;0.0933228;-0.213135;0.90155;-0.0358887;-0.0671234;-0.188704;0.000492096;-0.0259247;670.01;600.009;670.01;100.273;0.213623;-1.80054;240.841;-281.949;-0.0176353;0.130642;670.029;670.01;670.01;-0.00167847;0.142151;46.6422
2.78;0;1;-1.09906;0.0666504;-0.264282;0.884033;-0.0721741;-0.0510101;-0.221189;0.0143127;-0.0063591;670.01;599.973;669.99;100.09;0.213623;-1.67847;240.948;-281.918;-0.0176353;0.130642;670.029;670.01;670.01;-0.00167847;-0.14212;46.6606
2.79;0;1;-1.04608;0.0666504;-0.247192;0.814026;-0.0842896;-0.0832367;-0.272785;0.0212212;-0.0161438;669.99;600.009;670.01;100.267;0.274658;-1.7395;240.826;-281.979;-0.0176353;0.126495;670.01;669.99;669.99;-0.00161743;0.0927124;46.6422
2.8;0;1;-1.04608;0.0933228;-0.247192;0.67395;-0.0963745;-0.0832367;-0.256542;0.037014;-0.0229912;670.01;599.991;670.01;100.267;0.152588;-1.7395;240.932;-281.903;-0.0202446;0.129261;670.029;669.99;670.01;-0.0017395;-0.0308838;46.6514
2.81;0;1;-1.01959;-0.0133667;-0.247192;0.586426;-0.13266;-0.0886078;-0.107491;-0.0340538;-0.0376663;670.01;599.991;669.971;100.218;0.152588;-1.67847;240.826;-281.979;-0.0176353;0.130642;670.029;669.99;669.99;-0.00149536;-0.14212;46.6697
2.82;0;1;-0.966675;0.0133057;-0.127869;0.481384;-0.181061;-0.0724945;-0.200169;0.0330658;-0.0357094;670.01;599.973;669.99;100.267;0.274658;-1.7395;240.917;-281.872;-0.0150223;0.129261;670.01;669.99;669.971;-0.00161743;-0.0185242;46.6514
2.83;0;1;-0.940186;0.039978;0.00854492;0.306335;-0.181061;-0.0671234;-0.183928;0.0202332;-0.0454941;669.99;600.009;669.99;100.218;0.213623;-1.7395;240.81;-281.949;-0.0163269;0.130642;670.029;670.01;670.01;-0.0015564;-0.290436;46.6331
2.84;0;1;-0.807739;0.0666504;0.144958;0.253784;-0.15686;-0.0832367;-0.24221;0.0537949;-0.0357094;669.971;599.973;669.99;100.389;0.213623;-1.7395;240.932;-281.903;-0.0163269;0.130642;670.01;670.01;670.01;-0.00167847;0.142151;46.6422
2.85;0;1;-0.807739;-0.0667114;0.383667;0.0612183;-0.181061;-0.0832367;-0.256542;-0.019249;-0.0425568;669.99;599.991;669.99;100.273;0.213623;-1.80054;240.826;-281.949;-0.0163269;0.130642;670.01;670.01;669.99;-0.00167847;-0.0432434;46.6514
2.86;0;1;-0.648865;0.0133057;0.622375;0.0962524;-0.168976;-0.0832367;-0.187748;-0.0429382;-0.00929642;670.01;599.991;669.99;100.163;0.213623;-1.7395;240.963;-281.888;-0.0163269;0.127876;670.01;669.99;670.01;-0.00161743;-0.105042;46.6606
2.87;0;1;-0.648865;-0.0133667;0.861084;-0.00878906;-0.229462;-0.0832367;-0.144753;-0.000495911;-0.0376663;669.99;599.991;670.01;100.151;0.274658;-1.7395;240.841;-281.949;-0.0163269;0.130642;670.029;669.99;669.99;-0.00161743;-0.0679626;46.6606
2.88;0;1;-0.489929;-0.0400391;1.06567;-0.0437622;-0.181061;-0.0778656;-0.198259;0.0616913;-0.0181007;669.99;599.991;669.99;100.383;0.274658;-1.67847;240.932;-281.888;-0.0176353;0.129261;670.029;670.01;670.01;-0.00167847;0.241028;46.6514
2.89;0;1;-0.489929;-0.0400391;1.16797;-0.00878906;-0.217346;-0.0671234;-0.158129;0.0873566;-0.0317955;670.01;599.973;670.01;100.273;0.274658;-1.7395;240.856;-281.949;-0.0163269;0.133408;670.029;670.029;669.99;-0.00167847;-0.0308838;46.6697
2.9;0;1;-0.384033;-0.0667114;1.42377;-0.00878906;-0.193146;-0.0456543;-0.157173;-0.0153008;-0.0317955;669.99;599.973;670.01;100.389;0.213623;-1.7395;240.948;-281.903;-0.0150223;0.132027;670.029;669.99;670.01;-0.0015564;-0.0679626;46.6606
2.91;0;1;-0.436951;-0.146667;1.45789;0.0612183;-0.15686;-0.0617523;-0.245075;-0.0330696;0.0298386;669.99;600.009;670.01;100.273;0.274658;-1.67847;240.841;-281.979;-0.0137138;0.130642;670.029;669.99;669.99;-0.0017395;-0.216278;46.6422
2.92;0;1;-0.410522;-0.226685;1.73065;0.11377;-0.168976;-0.0510101;-0.214502;0.0241814;-0.0405998;669.99;599.991;669.99;100.383;0.152588;-1.86157;240.932;-281.888;-0.0150223;0.130642;670.029;669.99;669.99;-0.00161743;-0.0432434;46.6514
2.93;0;1;-0.489929;-0.146667;1.61133;0.11377;-0.13266;-0.0617523;-0.250809;0.0222092;-0.0415802;669.99;600.009;670.01;100.279;0.213623;-1.67847;240.871;-281.964;-0.0163269;0.129261;670.01;669.971;670.01;-0.0017395;-0.203918;46.6514
2.94;0;1;-0.489929;-0.17334;1.49194;0.218811;-0.13266;-0.0510101;-0.254631;0.00246811;-0.0405998;669.971;599.973;669.99;100.395;0.213623;-1.7395;240.948;-281.857;-0.0163269;0.130642;670.01;670.01;670.01;-0.00161743;-0.0432434;46.6514
2.95;0;1;-0.569397;-0.200012;1.3385;0.253784;-0.144775;-0.0456543;-0.206858;-0.018261;-0.047451;669.99;600.009;669.99;100.279;0.213623;-1.67847;240.841;-281.933;-0.0163269;0.130642;670.029;670.01;670.01;-0.00161743;-0.0432434;46.6606
2.96;0;1;-0.701782;-0.17334;1.15094;0.288818;-0.13266;-0.0563812;-0.184883;0.00937653;-0.0396233;669.99;599.954;669.971;100.389;0.152588;-1.80054;240.932;-281.872;-0.0163269;0.129261;670.029;669.99;670.01;-0.00167847;-0.0926819;46.6422
2.97;0;1;-0.701782;-0.146667;0.826965;0.288818;-0.144775;-0.0563812;-0.172461;0.0251694;-0.0386429;670.01;600.009;669.99;100.267;0.274658;-1.7395;240.826;-281.949;-0.0176353;0.132027;670.048;669.99;670.01;-0.00167847;0.228668;46.6331
2.98;0;1;-0.807739;-0.0933838;0.571228;0.288818;-0.10849;-0.0778656;-0.183928;0.0330658;-0.0366859;669.99;599.973;669.99;100.383;0.274658;-1.7395;240.932;-281.888;-0.0163269;0.129261;670.029;669.99;670.01;-0.00167847;-0.0432434;46.6697
2.99;0;1;-0.754761;-0.0400391;0.247253;0.271301;-0.0963745;-0.0832367;-0.147619;-0.0291214;-0.0269051;669.99;600.009;670.01;100.328;0.213623;-1.67847;240.81;-281.964;-0.0137138;0.130642;670.01;669.99;669.99;-0.0017395;0.203949;46.6606
3;0;1;-0.807739;-0.0400391;-0.09375;0.253784;-0.120575;-0.0671234;-0.0826473;-0.0241852;0.0220108;669.99;599.991;670.01;100.444;0.213623;-1.80054;240.948;-281.888;-0.0163269;0.132027;670.01;669.99;669.99;-0.00167847;-0.0432434;46.6514
3.01;0;1;-0.834229;0.0666504;-0.485901;0.271301;-0.120575;-0.0456543;-0.0501633;-0.000495911;-0.0435371;670.01;599.991;669.99;100.322;0.274658;-1.7395;240.841;-281.949;-0.0176353;0.129261;670.01;669.99;669.99;-0.0015564;-0.0432434;46.6606
3.02;0;1;-0.78125;0.0666504;-0.588257;0.271301;-0.0842896;-0.0349121;-0.114178;0.0458984;0.0112495;670.01;599.973;670.01;100.383;0.152588;-1.80054;240.902;-281.903;-0.0150223;0.129261;669.971;669.99;669.99;-0.00167847;-0.216278;46.6514
3.03;0;1;-0.754761;0.146667;-0.792847;0.323853;-0.10849;-0.0617523;-0.159084;0.0301056;-0.00440216;670.01;599.991;670.01;100.273;0.152588;-1.80054;240.856;-281.964;-0.0163269;0.130642;670.029;670.01;670.029;-0.00167847;-0.055603;46.6697
3.04;0;1;-0.754761;0.119995;-0.826965;0.428894;-0.0842896;-0.0510101;-0.136154;-0.0133286;0.0171204;669.99;599.973;670.01;100.334;0.213623;-1.92261;240.932;-281.903;-0.0176353;0.129261;670.01;669.99;669.99;-0.00161743;-0.0185242;46.6422
3.05;0;1;-0.78125;0.146667;-0.775818;0.34137;-0.0600891;-0.0617523;-0.0492077;-0.00740433;-0.0445137;669.99;599.991;670.01;100.273;0.213623;-1.80054;240.856;-281.964;-0.01894;0.130642;670.029;669.99;670.01;-0.00167847;-0.16684;46.6606
3.06;0;1;-0.807739;0.0933228;-0.724609;0.481384;-0.0358887;-0.0671234;-0.074049;0.0143127;-0.0415802;669.99;599.973;670.01;100.212;0.213623;-1.80054;240.932;-281.903;-0.0176353;0.129261;670.029;669.971;669.99;-0.00167847;0.129791;46.6514
3.07;0;1;-0.887207;0.146667;-0.673462;0.481384;-0.0721741;-0.0724945;0.00334358;-0.0241852;-0.0415802;669.99;600.009;670.029;100.322;0.213623;-1.80054;240.81;-281.964;-0.01894;0.127876;670.029;669.99;670.01;-0.0015564;-0.0185242;46.6514
3.08;0;1;-0.940186;0.146667;-0.639404;0.533936;-0.0842896;-0.0671234;0.0291405;0.0972252;-0.00733948;669.99;599.991;670.01;100.328;0.274658;-1.86157;240.932;-281.903;-0.0137138;0.130642;670.01;669.99;669.99;-0.0015564;-0.00616455;46.6606
3.09;0;1;-0.966675;0.173279;-0.485901;0.603943;-0.0721741;-0.0939789;-0.030098;0.036026;-0.0200577;670.01;599.973;669.99;100.334;0.0915527;-1.86157;240.841;-281.949;-0.0163269;0.130642;670.029;669.99;670.01;-0.00161743;-0.0308838;46.6606
3.1;0;1;-1.04608;0.253296;-0.502991;0.638916;-0.0480042;-0.0939789;-0.116089;0.0133247;-0.0151634;669.99;599.973;669.99;100.389;0.213623;-1.80054;240.948;-281.888;-0.0150223;0.130642;670.01;669.99;670.01;-0.00161743;-0.315155;46.6606
3.11;0;1;-1.12555;0.306641;-0.417725;0.656433;-0.0721741;-0.0886078;-0.104624;-0.021225;-0.0337524;669.99;600.009;669.971;100.169;0.213623;-1.67847;240.841;-281.964;-0.0176353;0.130642;670.01;670.01;669.99;-0.00161743;0.117432;46.6606
3.12;0;1;-1.12555;0.306641;-0.332458;0.743958;-0.0480042;-0.0886078;-0.0167217;-0.0468864;-0.0141869;669.99;599.991;669.99;100.267;0.213623;-1.7395;240.948;-281.933;-0.0163269;0.127876;669.971;669.99;670.01;-0.0015564;-0.055603;46.6606
3.13;0;1;-1.07257;0.359985;-0.281311;0.743958;-0.0721741;-0.0939789;0.0138531;0.0488586;-0.0239677;670.01;599.991;670.01;100.261;0.213623;-1.7395;240.826;-281.979;-0.0150223;0.127876;670.029;669.99;669.99;-0.00167847;-0.191559;46.6514
3.14;0;1;-1.04608;0.41333;-0.161987;0.726501;-0.0721741;-0.0671234;-0.00334549;0.0389862;0.0327721;669.99;599.973;669.99;100.328;0.213623;-1.7395;240.948;-281.903;-0.0176353;0.130642;670.029;669.99;669.99;-0.0015564;-0.0803223;46.6697
3.15;0;1;-0.966675;0.386658;-0.0767212;0.726501;-0.10849;-0.0724945;-0.074049;0.0014801;-0.0141869;669.99;600.009;670.01;100.273;0.213623;-1.80054;240.856;-281.949;-0.01894;0.130642;670.01;669.99;669.99;-0.0017395;0.16687;46.6514
3.16;0;1;-0.834229;0.493286;0.0596924;0.656433;-0.0721741;-0.0563812;-0.129465;0.0291176;-0.0269051;669.99;599.973;670.01;100.212;0.213623;-1.67847;240.948;-281.888;-0.0150223;0.130642;670.01;670.01;670.01;-0.0015564;-0.0308838;46.6514
3.17;0;1;-0.78125;0.519958;0.0596924;0.691467;-0.0842896;-0.0456543;-0.161951;-0.040966;0.0112495;670.01;600.009;669.99;100.157;0.213623;-1.80054;240.841;-281.964;-0.0150223;0.132027;670.029;669.99;670.029;-0.00167847;0.17923;46.6514
3.18;0;1;-0.648865;0.466614;0.093811;0.708984;-0.0600891;-0.0778656;-0.203991;0.00937653;-0.0386429;669.971;599.973;670.01;100.267;0.274658;-1.7395;240.917;-281.888;-0.0124092;0.129261;670.029;669.99;670.01;-0.00161743;-0.15448;46.6514
3.19;0;1;-0.648865;0.440002;0.0255737;0.743958;-0.13266;-0.0241699;-0.0883808;-0.039978;-0.0396233;670.01;599.973;669.99;100.212;0.213623;-1.7395;240.826;-281.964;-0.0137138;0.129261;670.048;670.01;670.01;-0.00161743;-0.055603;46.6514
3.2;0;1;-0.489929;0.440002;0.0767212;0.778992;-0.0963745;-0.0778656;-0.117044;0.0330658;-0.0415802;669.99;599.973;669.99;100.108;0.335693;-1.67847;240.917;-281.872;-0.0163269;0.133408;670.029;669.99;669.99;-0.00167847;-0.0679626;46.6606
3.21;0;1;-0.46344;0.466614;0.0426636;0.814026;-0.0721741;-0.09935;-0.133287;0.0222092;-0.0122299;669.971;599.973;670.01;100.212;0.213623;-1.86157;240.856;-281.933;-0.0150223;0.129261;670.01;669.99;670.01;-0.00167847;-0.0432434;46.6514
3.22;0;1;-0.46344;0.386658;-0.00848389;0.90155;-0.0480042;-0.0724945;-0.143797;0.0478706;-0.0229912;669.99;599.973;670.01;100.334;0.213623;-1.7395;240.948;-281.888;-0.0163269;0.130642;670.01;669.99;669.99;-0.0015564;-0.105042;46.6514
3.23;0;1;-0.516418;0.333313;-0.0426025;0.884033;-0.120575;-0.0241699;-0.153353;0.00937653;-0.055275;669.99;599.991;669.99;100.273;0.274658;-1.7395;240.826;-281.964;-0.0150223;0.132027;670.01;670.01;670.01;-0.00167847;-0.055603;46.6514
3.24;0;1;-0.648865;0.333313;-0.0596313;0.971558;-0.0721741;-0.0671234;-0.183928;0.0152969;-0.0562553;669.99;599.991;669.99;100.34;0.274658;-1.7395;240.963;-281.903;-0.0163269;0.129261;670.029;669.99;670.01;-0.00167847;0.00619507;46.6514
3.25;0;1;-0.648865;0.199951;-0.0767212;0.954041;-0.0721741;-0.0617523;-0.184883;0.0123367;-0.0582104;669.99;600.009;670.01;100.206;0.213623;-1.7395;240.841;-281.933;-0.0163269;0.132027;670.01;669.971;669.99;-0.00167847;0.203949;46.6606
3.26;0;1;-0.648865;0.199951;-0.230164;1.00659;-0.13266;-0.0617523;-0.211636;0.0251694;-0.047451;669.99;599.973;669.99;100.316;0.274658;-1.7395;240.917;-281.888;-0.0137138;0.127876;670.01;669.99;670.01;-0.0015564;-0.203918;46.6606
3.27;0;1;-0.78125;0.173279;-0.196045;0.971558;-0.10849;-0.0456543;-0.176283;0.0014801;0.0190773;670.01;600.009;670.01;100.157;0.213623;-1.67847;240.841;-281.979;-0.0163269;0.130642;670.01;669.99;669.99;-0.00167847;0.105072;46.6514
3.28;0;1;-0.940186;0.119995;-0.11084;1.02411;-0.0721741;-0.0778656;-0.178194;0.0458984;0.00733566;669.971;599.991;670.01;100.334;0.274658;-1.7395;240.948;-281.872;-0.0163269;0.132027;670.01;670.01;670.029;-0.00167847;-0.0308838;46.6606
3.29;0;1;-0.887207;0.0933228;-0.247192;0.936523;-0.0721741;-0.0617523;-0.141886;0.0656395;-0.0357094;669.99;599.973;670.01;100.218;0.274658;-1.67847;240.826;-281.933;-0.0163269;0.130642;670.029;669.99;670.01;-0.00161743;-0.14212;46.6514
3.3;0;1;-1.07257;0.0666504;-0.230164;0.90155;-0.0721741;-0.0671234;-0.159084;0.0488586;-0.0259247;670.01;599.991;670.01;100.328;0.274658;-1.7395;240.978;-281.888;-0.0150223;0.130642;670.029;670.01;669.99;-0.00161743;-0.0185242;46.6514
3.31;0;1;-1.01959;0.119995;-0.31543;0.796509;-0.144775;-0.0510101;-0.241255;0.00444031;-0.0249481;669.99;599.991;670.01;100.157;0.213623;-1.7395;240.826;-281.918;-0.0150223;0.133408;670.01;669.99;669.971;-0.00161743;-0.203918;46.6514
3.32;0;1;-1.07257;0.119995;-0.247192;0.708984;-0.10849;-0.0724945;-0.261318;-0.000495911;-0.0122299;669.99;599.973;669.99;100.31;0.213623;-1.7395;240.963;-281.888;-0.0176353;0.132027;670.048;670.01;670.01;-0.00161743;0.129791;46.6514
3.33;0;1;-1.04608;0.0933228;-0.213135;0.551392;-0.10849;-0.104721;-0.146664;-0.0281334;-0.0259247;670.01;600.009;670.01;100.273;0.335693;-1.67847;240.841;-281.933;-0.0150223;0.132027;670.029;669.99;669.99;-0.00167847;-0.290436;46.6606
3.34;0;1;-1.01959;0.0133057;-0.09375;0.44635;-0.168976;-0.0939789;-0.225967;0.0320778;0.0122299;669.99;599.973;669.99;100.34;0.274658;-1.67847;240.932;-281.888;-0.0150223;0.129261;670.01;669.99;669.99;-0.00167847;-0.105042;46.6514
3.35;0;1;-0.940186;0.0133057;0.0255737;0.34137;-0.193146;-0.0939789;-0.195393;0.037014;-0.0220146;670.01;600.009;670.01;100.279;0.213623;-1.80054;240.841;-281.933;-0.0137138;0.133408;670.029;669.99;670.01;-0.00167847;-0.0926819;46.6422
3.36;0;1;-0.887207;0.0933228;0.213135;0.253784;-0.168976;-0.0778656;-0.246031;0.0449104;-0.0181007;669.99;600.009;669.99;100.389;0.274658;-1.67847;240.932;-281.872;-0.0163269;0.132027;670.01;669.99;669.99;-0.00167847;-0.16684;46.6514
3.37;0;1;-0.887207;0.039978;0.400696;0.131287;-0.181061;-0.0886078;-0.239344;-0.00148392;-0.0210342;670.01;599.991;670.01;100.273;0.274658;-1.80054;240.826;-281.933;-0.0150223;0.132027;670.029;669.99;669.99;-0.0015564;-0.0308838;46.6606
3.38;0;1;-0.701782;-0.0133667;0.741699;0.0437622;-0.168976;-0.104721;-0.0960236;-0.0261574;-0.0249481;669.99;599.973;669.99;100.34;0.213623;-1.67847;240.963;-281.903;-0.0150223;0.132027;670.029;669.99;669.99;-0.00161743;0.129791;46.6514
3.39;0;1;-0.675354;-0.0133667;0.878113;-0.0437622;-0.217346;-0.0724945;-0.147619;0.0271416;-0.0278816;669.99;599.991;669.99;100.334;0.274658;-1.7395;240.871;-281.964;-0.0150223;0.133408;670.01;669.99;670.029;-0.00161743;0.15451;46.6606
3.4;0;1;-0.648865;-0.0133667;1.06567;-0.0437622;-0.193146;-0.0778656;-0.243166;0.0962372;0.0122299;669.971;599.973;670.01;100.389;0.274658;-1.7395;240.917;-281.872;-0.0163269;0.129261;670.01;669.99;669.99;-0.00167847;-0.105042;46.6514
3.41;0;1;-0.595886;-0.0133667;1.21918;-0.00878906;-0.241547;-0.0617523;-0.203991;0.0557671;-0.0249481;670.01;600.009;669.99;100.328;0.213623;-1.67847;240.841;-281.949;-0.0176353;0.129261;670.01;669.99;669.99;-0.00167847;-0.0679626;46.6514
3.42;0;1;-0.516418;-0.0667114;1.30438;-0.00878906;-0.193146;-0.0241699;-0.194437;-0.0439262;-0.0494041;669.99;599.973;669.99;100.163;0.274658;-1.7395;240.948;-281.872;-0.0124092;0.132027;670.029;670.01;670.01;-0.00167847;0.0309143;46.6606
3.43;0;1;-0.516418;-0.146667;1.40668;0.0262451;-0.193146;-0.0349121;-0.213547;-0.0360298;-0.000488281;669.99;599.991;670.01;100.328;0.274658;-1.7395;240.795;-281.949;-0.0150223;0.132027;670.01;669.99;669.99;-0.00161743;-0.105042;46.6514
3.44;0;1;-0.436951;-0.200012;1.56018;0.0612183;-0.144775;-0.0617523;-0.243166;0.0152969;-0.0366859;669.99;600.009;670.01;100.389;0.213623;-1.7395;240.963;-281.888;-0.0176353;0.129261;670.029;670.01;670.01;-0.00161743;-0.0308838;46.6514
3.45;0;1;-0.516418;-0.200012;1.50903;0.0787354;-0.193146;-0.0402832;-0.258453;0.038002;-0.0396233;669.99;599.991;670.01;100.334;0.213623;-1.67847;240.856;-281.949;-0.0163269;0.129261;670.01;669.99;670.01;-0.0017395;0.129791;46.6606
3.46;0;1;0.384033;1.93329;1.45789;0.16626;-0.13266;-0.0617523;-0.245075;0.743759;0.410404;670.01;599.991;669.99;100.389;0.213623;-1.80054;240.932;-281.888;-0.0163269;0.130642;670.01;669.99;669.99;-0.00167847;-0.0432434;46.6514
3.47;0;1;13.1491;23.3733;1.13391;0.201294;-0.168976;-0.0349121;-0.28425;4.29526;4.93903;669.99;599.991;670.01;100.389;0.152588;-1.7395;240.841;-281.949;-0.0150223;0.130642;670.01;669.99;669.99;-0.00161743;-0.327515;46.6606
3.48;0;1;34.5213;80.9733;1.01453;0.201294;-0.13266;-0.0187988;-0.306225;5.95453;5.78723;669.99;599.973;670.01;100.432;0.152588;-1.7395;240.948;-281.872;-0.0163269;0.132027;670.029;669.99;669.99;-0.00161743;0.0185547;46.6422
3.49;0;1;43.8965;96.04;0.758789;0.34137;-0.120575;-0.0456543;-0.297626;6.96135;6.7362;669.99;600.009;669.99;100.096;0.213623;-1.67847;240.81;-281.964;-0.0176353;0.132027;670.01;669.971;670.01;-0.00167847;-0.0308838;46.6606
3.5;0;1;43.8965;95.7733;0.468933;0.288818;-0.181061;-0.0724945;-0.289982;5.71665;5.31275;669.875;599.899;669.99;99.8093;0.213623;-1.7395;240.948;-281.903;-0.0150223;0.130642;670.01;669.971;670.01;-0.00161743;0.0927124;46.6606
3.51;0;1;44.0819;95.2133;-0.179016;0.183777;-0.144775;-0.0671234;-0.283295;6.23486;6.10421;669.99;599.991;670.01;99.1684;0.396729;-1.7395;240.856;-281.949;-0.01894;0.132027;670.048;669.99;669.99;-0.0017395;-0.117401;46.6606
3.52;0;1;44.0289;94.9999;-0.468872;0.16626;-0.0842896;-0.0832367;-0.276606;5.96539;6.60119;670.01;599.991;670.01;99.0524;0.274658;-1.67847;240.932;-281.888;-0.01894;0.132027;670.01;669.99;669.99;-0.0017395;-0.191559;46.6606
3.53;0;1;43.6052;94.4933;-0.792847;0.253784;-0.120575;-0.0832367;-0.299538;5.44224;5.98583;669.99;600.027;669.99;98.4176;0.0915527;-1.80054;240.856;-281.964;-0.0163269;0.130642;670.01;669.99;670.01;-0.0017395;-0.0432434;46.6514
3.54;0;1;43.3668;93.96;-0.997437;0.323853;-0.0480042;-0.0134277;-0.279472;6.43721;6.49847;669.971;599.973;670.01;97.6791;0.213623;-1.92261;240.917;-281.888;-0.0137138;0.132027;670.029;670.01;669.99;-0.00167847;-0.339874;46.6422
3.55;0;1;43.2079;93.8267;-1.04858;0.253784;-0.0600891;-0.0886078;-0.285206;5.86866;5.55244;669.971;599.991;669.971;97.85;0.213623;-1.7395;240.841;-281.949;-0.0163269;0.130642;670.029;669.971;669.99;-0.00161743;0.105072;46.6514
3.56;0;1;42.996;93.4266;-1.0827;0.271301;-0.0238037;-0.0939789;-0.262274;5.95058;5.12883;670.01;599.991;669.99;98.0819;0.152588;-1.67847;240.932;-281.872;-0.0176353;0.133408;670.029;669.99;670.01;-0.00167847;-0.16684;46.6514
